parent_id;res_id;name
1757;10020;Eğner
1757;10052;Posyağbasan
1757;10044;Madenli̇
1757;10018;Dölekli̇
1757;10023;Gerdi̇bi̇
1757;10025;Gökçeköy
1757;10041;Köprücük
1757;10043;Küp
1757;10007;Ceri̇tler
1757;10002;Boztahta
1757;10005;Büyüksofulu
1757;10015;Dai̇ler
1757;10054;Topallı
1757;10028;Karahan
1757;10017;Darılık
1757;10026;Ebri̇şi̇m
1757;10048;Başpınar
1757;10024;Gi̇reği̇yeni̇köy
1757;10027;Kabasakal
1757;10049;Mansurlu
1757;10001;Akören
1757;10030;Kıcak
1757;10059;Yüksekören
1757;10033;Kışlak
1757;10035;Kızıldam
1757;10045;Mazılık
1757;10046;Akpınar
1757;10037;Kökez
1757;10050;Si̇nanpaşa
1757;10058;Yeti̇mli̇
1757;10056;Uzunkuyu
1219;10122;Kurtpınar
1219;10061;Altıgözbeki̇rli̇
1219;10082;Tatarlı
1219;10105;Veysi̇ye
1219;10141;Zübeyde Hanım
1219;10098;Dokuztekne
1219;171386;Sarımazı Sb
1219;10060;Adapınar
1219;10165;Nazımbey Yeni̇köy
1219;10149;Namık Kemal
1219;10151;Sarısakal
1219;10092;Çevretepe
1219;10069;Ceyhanbeki̇rli̇
1219;10093;Çi̇çekli̇
1219;10094;Çi̇ftli̇kler
1219;10132;Ci̇vantayak
1219;10095;Çokçapınar
1219;10133;Cumhuri̇yet
1219;10070;Dağıstan
1219;10096;Deği̇rmendere
1219;10071;Deği̇rmenli̇
1219;10100;Durhasandede
1219;10102;Dutlupınar
1219;10074;Eki̇nyazı
1219;10075;Elmagölü
1219;10134;Emek
1219;10103;Erenler
1219;10136;Fati̇h Sultan Mehmet
1219;10137;Gazi̇ Osman Paşa
1219;10176;Gümürdülü
1219;10104;Gündoğan
1219;10078;Günlüce
1219;10106;Hamdi̇lli̇
1219;10107;Hami̇di̇ye
1219;10109;Hami̇tbey
1219;10108;Hami̇tbeybucağı
1219;10138;Hürri̇yet
1219;10110;İmran
1219;10178;İnceyer
1219;10139;İnönü
1219;10079;Irmaklı
1219;10112;İsalı
1219;10179;Isırganlı
1219;10140;İsti̇klal
1219;10080;Karakayalı
1219;10142;Kelemeti̇
1219;10113;Kılıçkaya
1219;10180;Kıvrıklı
1219;10114;Kızıldere
1219;10143;Konakoğlu
1219;10115;Köprülü
1219;10116;Körkuyu
1219;10144;Koruklu
1219;10081;Kösreli̇
1219;10117;Küçükburhani̇ye
1219;10145;Küçükkırım
1219;10118;Küçükmangıt
1219;10119;Kurtkulağı
1219;10123;Kuzucak
1219;127368;Merci̇mek
1219;10146;Mi̇that Paşa
1219;10147;Modernevler
1219;10148;Muradi̇ye
1219;10156;Mustafabeyli̇
1219;10157;Narlık
1219;10158;Sağırlar
1219;96100;Sağkaya
1219;10150;Şahi̇n Özbi̇len
1219;10182;Sarıbahçe
1219;10159;Sarımazı
1219;10152;Şehi̇t Hacı İbrahi̇m
1219;10160;Seli̇mi̇ye
1219;10161;Si̇rkeli̇
1219;10162;Soğukpınar
1219;10184;Soysallı
1219;10185;Tatlıkuyu
1219;10163;Toktamış
1219;10188;Tumlu
1219;10190;Üçdutyeşi̇lova
1219;10154;Ulus
1219;10083;Yalak
1219;10155;Yarsuat
1219;10164;Yelli̇bel
1219;10192;Yeşi̇lbahçe
1219;10193;Yeşi̇ldam
1219;10166;Yılankale
1219;10111;Merci̇n
1219;10125;Adatepe
1219;10167;Ağaçlı
1219;10085;Ağaçpınar
1219;10168;Akdam
1219;10086;Altıkara
1219;10135;Esentepe
1219;10126;Altıocak
1219;10153;Atatürk
1219;10127;Aydemi̇roğlu
1219;10087;Aydınlar
1219;10088;Azi̇zli̇
1219;10170;Başören
1219;10128;Beledi̇ye Evleri̇
1219;169579;Bi̇rkent
1219;10129;Bota
1219;10130;Burhani̇ye
1219;10066;Burhanlı
1219;10089;Büyükburhani̇ye
1219;10073;Di̇ki̇li̇taş
1219;10131;Büyükkırım
1219;10090;Büyükmangıt
1219;10099;Doruk
1219;10091;Çakaldere
1219;96966;Camuzağılı
1219;10068;Çataklı
1219;10175;Çatalhüyük
2033;10197;Dörtler
2033;10204;Kaşoba
2033;10217;Salbaş Esentepe
2033;10210;Beyazevler
2033;96105;Yeni̇
2033;10218;Şambayadı
2033;10214;Karslılar
2033;10227;Söğütlü
2033;10212;Güzelyalı
2033;10207;Küçükçınar
2033;10215;Kurttepe
2033;10220;Yurt
2033;10200;Kabasakal
2033;10209;Beledi̇ye Evleri̇
2033;10219;Toros
2033;10201;Karahan
2033;10199;Fadıl
2033;84564;Gökkuyu
2033;169673;Pi̇ri̇li̇
2033;10211;Esentepe
2033;10194;Bozcalar
2033;10213;Huzurevleri̇
2033;10221;Yüzüncüyıl
2033;10216;Mahfesığmaz
2033;10208;Memi̇şli̇
2033;170981;Sevgi̇ Adası
2033;10222;Örcün
2033;96104;Kocatepe
1329;96985;Konakkuran
1329;84562;Karacaoğlan
1329;10297;Karacauşağı
1329;10276;Kaşaltı
1329;10278;Kayadi̇bi̇
1329;10265;Gürümze
1329;10312;Tokmanaklı
1329;96975;Güzpınarı
1329;10271;Hıdıruşağı
1329;10274;İnci̇rci̇
1329;10306;Süphandere
1329;84563;İslam
1329;10300;Sülemi̇şli̇
1329;10299;Kekli̇kçi̇
1329;10287;Koçyazı
1329;10246;Şahmuratlı
1329;10285;Kızılyer
1329;10283;Kısacıklı
1329;10256;Çürükler
1329;10319;Uğurlubağ
1329;10303;Paşalı
1329;10314;Tortulu
1329;10257;Deği̇rmenci̇uşağı
1329;96102;Yeşi̇l Düşmüş
1329;10309;Tenkerli̇
1329;10245;Oruçlu
1329;10229;Çondu
1329;10255;Çandırlar
1329;10320;Yaylapınar
1329;10248;Akkaya
1329;10230;Gaffaruşağı
1329;10294;Belenköy
1329;10251;Akoluk
1329;10252;Bağdatlı
1329;10241;Ortaköy
1329;10240;Ormancık
1329;10301;Olucak
1329;10279;Kırıkuşağı
1329;10253;Bahçeci̇k
1329;10323;Yerebakan
1329;10238;Musalar
1329;97009;Mansurlu
1329;97007;Kovukçınar
1329;10258;Gedi̇kli̇
1329;10261;Göbelli̇
1329;10298;Kazancı
1329;10296;Gökçeli̇
1329;10231;Kaleyüzü
1806;10333;Danacılı
1806;10330;Ayvalı
1806;10324;Ağzıkaraca
1806;169633;Alaybeyi̇
1806;10334;Ali̇ler
1806;10344;Saygeçi̇t
1806;10351;Sokutaş
1806;10349;Sayca
1806;10345;Tuna
1806;10358;Üçtepe
1806;10359;Ufacıkören
1806;10348;Pekmezci̇
1806;10360;Uluçınar
1806;10346;Otluk
1806;10343;Menteş
1806;10339;Adalet
1806;10361;Yazıtepe
1806;117184;Yeni̇evler
1806;10338;Malıhıdırlı
1806;10336;Koyunevi̇
1806;10341;Hürri̇yet
1806;10335;Hacıhasanlı
1806;117183;Fati̇h
1806;10340;Cumhuri̇yet
1806;10332;Çörten
1806;10331;Cami̇li̇
1806;10350;Sevi̇nçli̇
1437;10379;Bucak
1437;10474;Ömerli̇
1437;10482;Topaktaş
1437;10411;Emelci̇k
1437;10452;Aktaş
1437;10432;Kaledağı
1437;10476;Sadıkali̇
1437;10479;Tatık
1437;169652;Beydemi̇r
1437;10397;Demi̇rçi̇t
1437;10377;Bolacalı
1437;10444;Kuyucu
1437;10461;Güvenç
1437;10467;Çeceli̇
1437;169679;Döşekevi̇
1437;96107;Sarımehmetli̇
1437;10366;Aşağıyörükler
1437;10468;Murtçukuru
1437;10466;Selampınar
1437;10441;Körüklü
1437;10392;Çukur
1437;10439;Kırıklı
1437;10424;Hacılı
1437;10421;Gökhasanlı
1437;10407;Eğlence
1437;10419;Gi̇ldi̇rli̇
1437;10435;Karahasanlı
1437;96103;Saypınar
1437;10484;Topkaralı
1437;10436;Karakılıç
1437;10365;Aşağıbelemedi̇k
1437;97089;Tümenli̇
1437;10384;Çocuklar
1437;10465;Kocaveli̇ler
1437;169688;Fettahlı
1437;10494;Yazıbaşı
1437;96106;Çatalan
1437;10413;Etekli̇
1437;10427;Hacımusalı
1437;10462;Kapıkaya
1437;10451;Maraşlı
1437;10490;Torunsolaklı
1437;10453;Başkıf
1437;97042;Çevli̇k
1437;10422;Gülüşlü
1437;10387;Çorlu
1437;97076;Nergi̇zli̇k
1437;10443;Kuşcusofulu
1437;10471;Nuhlu
1437;10400;Durak
1437;10438;Kıralan
1437;10362;Akçalı
1437;10437;Karakuyu
1437;10446;Kuzgun
1437;10367;Ayakkıf
1437;10372;Beki̇rli̇
1437;10369;Barakdağı
1437;10417;Fi̇li̇kli̇
1437;10464;Karapınar
1437;10364;Altınova
1437;10457;Merkezboztahta
1437;10380;Çakallı
1443;10535;Tuzkuyusu
1443;180084;Orta
1443;10501;Çukurkamış
1443;10521;Yemi̇şli̇
1443;10505;Hacıhasan
1443;10503;Dolaplı
1443;10536;Tuzla
1443;10508;Karataş
1443;10520;Topraklı
1443;10517;Oymaklı
1443;10526;Hasırağacı
1443;10519;Terli̇ksi̇z
1443;10506;Helvacı
1443;10527;İnnepli̇hüyüğü
1443;10507;İsahacılı
1443;10533;Tabaklar
1443;10514;Kemali̇ye
1443;10510;Ki̇remi̇tli̇
1443;10518;Si̇rkenli̇
1443;10497;Bebeli̇
1443;10509;Kesi̇k
1443;10538;Yeni̇murat
1443;10496;Bahçe
1443;10530;Meletmez
1443;10525;Damlapınar
1443;10529;Karagöçer
1443;10500;Çi̇meli̇
1443;10524;Çavuşlu
1443;10537;Yassıveren
1443;10522;Yüzbaşı
1443;10499;Çakırören
1443;10516;Yeni̇
1443;10513;Karşıyaka
1443;10502;Develi̇ören
1443;10528;Kapı
1443;10495;Adalı
1443;10512;Kızıltahta
1443;10523;Ataköy
1443;10534;Tabur
1443;10504;Gölkaya
1443;10513;Karşıyaka
1443;10531;Sarımsak
1443;10498;Çağşırlı
1443;10511;Kırhasan
1486;10630;Görbeyaz
1486;10628;Gökgöz
1486;10758;Zerdali̇
1486;10756;Yüksekören
1486;10627;Gökçeyol
1486;10625;Gedi̇kli̇
1486;10622;Gazi̇
1486;10621;Ferhatlı
1486;10620;Faydalı
1486;10742;Yukarıkeçi̇li̇
1486;10579;Çelenuşağı
1486;10580;Çobanpınarı
1486;169740;Çürüklü
1486;10714;Türkeli̇
1486;10721;Oruçlu
1486;10717;Mi̇nnetli̇
1486;169735;Bucak
1486;10560;Boztahta
1486;10733;Tufanlı
1486;10754;Tepeci̇kören
1486;97241;Marankeçi̇li̇
1486;10712;Tavşantepe
1486;10711;Taş
1486;10710;Şevki̇ye
1486;10660;Karacaören
1486;10708;Karacaoğlan
1486;10709;Mahmutlu
1486;10689;Kuyuluk
1486;10658;Karahamzalı
1486;10659;Karabucak
1486;10746;Bağtepe
1486;10656;Kapıkaya
1486;10558;Bağözü
1486;10557;Ayşehoca
1486;10743;Aydın
1486;10703;Arslanpaşa
1486;10554;Arslanlı
1486;10653;Kalkumaç
1486;10736;Veli̇canlı
1486;10734;Turgutlu
1486;10668;Karanebi̇li̇
1486;10671;Kemerköy
1486;10551;Andıl
1486;10550;Alapınar
1486;10549;Akkaya
1486;10546;Akdam
1486;10542;Akçalıuşağı
1486;10713;Tufanpaşa
1486;10647;Işıklı
1486;10730;Şeri̇fli̇
1486;10715;Varsaklar
1486;10727;Salmanlı
1486;10652;Kahveli̇
1486;10724;Postkabasakal
1486;10540;Akarca
1486;10738;Yanaleri̇k
1486;10735;Turunçlu
1486;10716;Yarımoğlu
1486;10651;Kabaktepe
1486;10702;Ağlıboğaz
1486;10707;Hacı Uşağı
1486;10539;Acarmantaş
1486;10739;Yassıçalı
1486;10636;Hacımi̇rzalı
1486;10634;Hacıbeyli̇
1486;169745;Ergenuşağı
1486;97231;Kuytucak
1486;10752;Eni̇zçakırı
1486;10606;Düzağaç
1486;10604;Durmuşlu
1486;10603;Duraluşağı
1486;10688;Kuyubeli̇
1486;10692;Mahyalar
1486;169764;Doğanalanı
1486;10602;Di̇lekkaya
1486;10632;Güneri̇
1486;10637;Hamam
1486;10597;Orçan
1486;10704;Bağlar
1486;10643;Ilıca
1486;10646;Işıkkaya
1486;10601;Di̇ki̇li̇taş
1486;10747;Damyeri̇
1486;10641;İdemköy
1486;10741;Yeni̇köy
1486;10566;Bulduklu
1486;10570;Çamdere
1486;10719;Örendere
1486;10573;Çamlarca
1486;10705;Çanaklı
1486;10722;Özbaşı
1486;10617;Eski̇mantaş
1486;10576;Çandık
1486;10723;Pekmezci̇
1486;169746;Eski̇kabasakal
1486;10672;Kıbrıslar
1486;10675;Kızıllar
1486;10676;Kızlarseki̇si̇
1486;10679;Köseli̇
1486;10583;Çokak
1486;10706;Cumhuri̇yet
1486;10588;Çulluuşağı
1486;10585;Çukurören
1580;10783;Ömerli̇
1580;10774;Belemedi̇k
1580;10780;Kurtuluş
1580;10778;Cumhuri̇yet
1580;10766;Yağlıtaş
1580;10775;Eski̇konacık
1580;10767;Yazıcak
1580;10760;Çamlıbel
1580;10784;Yeni̇konacık
1580;10761;Dağdi̇bi̇
1580;10782;Zafer
1580;10763;Kamışlı
1580;10779;İsti̇klal
1580;10762;Hami̇di̇ye
1580;10776;Fındıklı
1580;10759;Aşçıbeki̇rli̇
1580;10773;Alpu
1580;10772;Akçateki̇r
1580;97358;Karakışlakçı
1580;10777;Gökbez
1580;10770;Yukarıbelemedi̇k
1588;10791;Çatak
1588;61104;İslam
1588;10820;Naltaş
1588;10823;Tülü
1588;10826;Yardi̇bi̇
1588;10792;Çeralan
1588;10801;Gökmenler
1588;10827;Yeni̇köy
1588;10809;Kapaklıkuyu
1588;10818;Mahmutlu
1588;61105;Yeşi̇lbağlar
1588;10802;Gürleşen
1588;10821;Topallar
1588;10808;Kandi̇lli̇
1588;10793;Cıvıklı
1588;10812;Karakuyu
1588;10794;Çorak
1588;10785;Aksaağaç
1588;10787;Avcıpınarı
1588;10800;Eyüplü
1588;10789;Ayvacık
1588;10814;Kızılağaç
1588;10804;Hali̇lbeyli̇
1588;10790;Beypınarı
1588;10798;Deği̇rmenci̇uşağı
1588;169779;Hi̇mmetli̇
1588;10797;Cumhurlu
1588;61106;Fati̇h
2032;10863;Menekşe
2032;96076;Suluca
2032;10879;Sofudede
2032;10873;Gültepe
2032;10866;Boynuyoğun
2032;10829;Akkuyu
2032;96077;Acıdere
2032;96078;Acıdere Osb
2032;10828;Aflak
2032;10831;Avcılar
2032;10833;Aydınyurdu
2032;10864;Ayvalı
2032;170720;Balcalı
2032;10867;Buruk Cumhuri̇yet
2032;96074;Büyük Baklalı
2032;10868;Çarkıpare
2032;10869;Çınarlı
2032;10842;Dutluca
2032;10843;Eğeci̇uşağı
2032;10870;Dağcı
2032;10841;Çi̇ri̇şgedi̇ği̇
2032;10839;Ci̇hadi̇ye
2032;10838;Çi̇çekli̇
2032;10837;Cerenli̇
2032;10836;Çaylı
2032;10835;Çamlıca
2032;10834;Boztepe
2032;10865;Bayram Hacılı
2032;10844;Gökbuket
2032;10846;Hakkıbeyli̇
2032;10847;Hasanbeyli̇
2032;10848;Hocallı
2032;10849;Karaömerli̇
2032;10850;Karayusuflu
2032;10853;Kargakekeç
2032;96068;Kemalpaşa
2032;10857;Kepeztepe
2032;10858;Kılbaş
2032;10859;Kılıçlı
2032;10860;Kızılkaş
2032;10861;Kösefakılı
2032;60272;Küçükbaklalı
2032;10862;Maltepe
2032;10874;Mehmet Aki̇f Ersoy
2032;10875;Mümi̇nli̇
2032;10884;Mustafalar
2032;10876;Orhangazi̇
2032;127683;Osmangazi̇
2032;10877;Remzi̇ Oğuz Arık
2032;10878;Şahi̇ntepe
2032;10887;Sarıçam
2032;10888;Turunçlu
2032;10889;Ünlüce
2032;10890;Yağızlar
2032;10892;Yarımca
2032;10880;Yavuz Sultan Seli̇m
2032;96069;Yeni̇
2032;10893;Yeni̇yayla
2032;10881;Yeşi̇ltepe
2032;96070;Beyceli̇
2032;10882;Yıldırım Beyazıt
2032;10883;Yürekli̇
2032;10872;Göztepe
2032;10854;Karlık
2032;10856;Kaşobası
2032;172328;Ertuğrulgazi̇
2032;10871;Esentepe
2032;96067;Hürri̇yet
2032;96066;İsti̇klal
1104;10952;Mi̇rzaçelebi̇
1104;10951;Mıdık
1104;10931;Karakuyu
1104;10895;Ahmet Remzi̇ Yüreği̇r
1104;10930;İsti̇klal
1104;10929;İsmetpaşa
1104;10928;Hürri̇yet
1104;10927;Hurmalı
1104;10926;Havuzlubahçe
1104;10961;Şaki̇rpaşa
1104;10925;Hanedan
1104;10940;Salmanbeyli̇
1104;10924;Hadırlı
1104;10923;Gürselpaşa
1104;10922;Gülpınar
1104;10900;Bahçeşehi̇r
1104;10965;Şehi̇tduran
1104;10980;Yeşi̇lyuva
1104;10899;Bahçeli̇evler
1104;10948;Kuyumcular
1104;10947;Kuruköprü
1104;10901;Barbaros
1104;10970;Uçak
1104;10946;Kurtuluş
1104;10944;Küçükçıldırım
1104;10945;Koza
1104;10915;Emek
1104;10921;Gülbahçesi̇
1104;10920;Gölbaşı
1104;10962;Sarıhamzalı
1104;10943;Koyuncu
1104;10897;Ali̇dede
1104;10919;Gökçeler
1104;10918;Gazi̇paşa
1104;10917;Fevzi̇paşa
1104;10898;Aydınlar
1104;10963;Sarıhuğlar
1104;10902;Barış
1104;10903;Beşocak
1104;10904;Bey
1104;10906;Büyükdi̇ki̇li̇
1104;10905;Büyükçıldırım
1104;10959;Reşatbey
1104;10907;Camuzcu
1104;10966;Sucuzade
1104;10955;Narlıca
1104;10981;Yolgeçen
1104;10982;Zeyti̇nli̇
1104;10954;Namık Kemal
1104;10983;Zi̇yapaşa
1104;10939;Mürseloğlu
1104;96064;Mekan
1104;96062;Küçükdi̇ki̇li̇
1104;10953;Mi̇thatpaşa
1104;10956;Onur
1104;10934;Çaputçu
1104;10916;Fati̇h
1104;10896;Akkapı
1104;10908;Cemalpaşa
1104;10950;Meydan
1104;59909;Sümer
1104;10973;Yeni̇
1104;10967;Telli̇dere
1104;96061;Seri̇nevler
1104;96065;Söğütlü
1104;10909;Çınarlı
1104;10964;Sarıyakup
1104;10910;Dağlıoğlu
1104;10972;Yalmanlı
1104;10938;Köylüoğlu
1104;10911;Demetevler
1104;10974;Yeni̇baraj
1104;10971;Ulucami̇i̇
1104;10979;Yeşi̇lyurt
1104;10912;Deni̇zli̇
1104;10935;Dervi̇şler
1104;10936;Dörtağaç
1104;10968;Tepebağ
1104;10913;Döşeme
1104;10942;Kocavezi̇r
1104;10914;Dumlupınar
1104;10969;Türkocağı
1104;10941;Kayalıbağ
1104;10937;Kayışlı
1104;96063;Kavaklı
1104;10958;Pınar
1104;10957;Ova
1104;10975;Yeni̇bey
1104;10976;Yeni̇dam
1104;10977;Yeşi̇levler
1104;10960;Sakarya
1104;10949;Mestanzade
1104;10894;2000 Evler
1104;10978;Yeşi̇loba
1104;10933;Karayusuflu
1104;10932;Karasoku
1687;11027;Yamanlı
1687;10993;Demi̇roluk
1687;11025;Taşpınar
1687;11028;Yeşi̇lova
1687;10990;Çukurkışla
1687;11003;Güzeli̇m
1687;11007;Karsavran
1687;11020;Pekmezli̇
1687;10984;Akçal
1687;10987;Ayvat
1687;10996;Doğanlı
1687;10985;Akpınar
1687;10992;Damlalı
1687;11018;Ortaköy
1687;10998;Elemanlı
1687;10999;Evci̇
1687;11014;Cumhuri̇yet
1687;11012;Ki̇razlıyurt
1687;11022;Bolatpınarı
1687;10988;Bozgüney
1687;10995;Doğanbeyli̇
1687;11004;Hanyeri̇
1687;11005;İğdebel
1687;11024;Şar
1687;11013;Koccağız
1687;11017;Yeni̇cami̇
1687;11008;Kayapınar
1687;10989;Çatalçam
1687;11026;Tozlu
1687;11001;Fatmakuyu
1687;11021;Pınarlar
1687;11010;Kayarcık
1687;11015;İsti̇klal
1734;11037;Haylazlı
1734;11057;Yumurtalık
1734;11053;Narlıören
1734;11046;Akdeni̇z
1734;11051;Ören
1734;11038;Kaldırım
1734;11054;Sugözü
1734;11055;Yeni̇köy
1734;11047;Akyuva
1734;11029;Asmalı
1734;11032;Ayvalık
1734;11033;Demi̇rtaş
1734;11039;Kalemli̇
1734;11035;Gölovası
1734;11036;Hamzalı
1734;11050;Kemalpaşa
1734;11056;Yeşi̇lköy
1734;11044;Kuzupınarı
1734;11034;Deveci̇uşağı
1734;11040;Kesmeburun
1734;11058;Zeyti̇nbeli̇
1734;11049;Devri̇şi̇ye
1734;11048;Ayas
1734;11041;Kırmızıdam
1748;11143;Yeşi̇l Bağlar
1748;11112;Köklüce
1748;61478;Köprügözü
1748;11113;Köprülü
1748;11114;Koza
1748;11115;Kütüklü
1748;11117;Mutlu
1748;11137;Yakapınar
1748;11118;Özgür
1748;96073;Özler
1748;96071;Pekmezli̇
1748;11120;Ptt
1748;11121;Sağdıçlı
1748;11122;Şahi̇nağa
1748;11124;Sarıçam
1748;11125;Sazak
1748;11126;Şehi̇t Erkut Akbay
1748;11127;Selahatti̇n Eyyubi̇
1748;11128;Seri̇nevler
1748;11129;Seyhan
1748;11130;Şeyhmurat
1748;11131;Si̇nanpaşa
1748;11134;Tahsi̇lli̇
1748;11135;Taşçı
1748;11136;Ulubatlı Hasan
1748;11142;Yerdelen
1748;11149;Vayvaylı
1748;11106;Karaahmetli̇
1748;11105;Kadıköy
1748;11148;Zağarlı
1748;11147;Yunusoğlu Hürri̇yet
1748;11145;Yunus Emre
1748;11144;Yukarıçi̇çekli̇
1748;11111;Kışla
1748;11141;Yeni̇köy
1748;11140;Yeni̇doğan
1748;60365;Yeni̇ce
1748;11139;Yavuzlar
1748;11138;Yamaçlı
1748;61468;Yalnızca
1748;60356;Yahşi̇ler
1748;11119;Paşaköy
1748;11123;Sakızlı
1748;11064;Kaşlıca
1748;11116;Levent
1748;11065;19-May
1748;11066;Abdi̇oğlu Cumhuri̇yet
1748;11067;Ağzıbüyük
1748;11068;Akdam
1748;11069;Akdeni̇z
1748;11089;Doğankent Bahçeli̇evler
1748;11070;Akıncılar
1748;11090;Doğankent Cumhuri̇yet
1748;11091;Doğankent Kışla
1748;61552;Gazi̇paşa
1748;11059;Akpınar
1748;11071;Ali̇hocalı
1748;11073;Atakent
1748;59935;Atatürk
1748;11074;Aydıncık
1748;11075;Bahçeli̇evler
1748;11076;Başak
1748;11060;Belören
1748;11077;Çağırkanlı
1748;11078;Cami̇li̇
1748;11079;Çamlıbel
1748;11061;Çatalpınar
1748;11062;Çelemli̇
1748;11080;Ci̇ne
1748;96072;Cırık
1748;11081;Çotlu
1748;11082;Cumhuri̇yet
1748;11083;Dadaloğlu
1748;11084;Danışment
1748;11085;Dede Korkut
1748;11086;Dedepınarı
1748;11087;Deni̇zkuyusu
1748;11088;Dervi̇şler
1748;11092;Düzce
1748;59886;Eğri̇ağaç
1748;11093;Esenler
1748;61470;Gökçeli̇
1748;11096;Gümüşyazı
1748;11097;Güneşli̇
1748;11095;Geçi̇tli̇ Cumhuri̇yet
1748;11133;Solaklı Hürri̇yet
1748;11063;Güveloğlu
1748;11103;Güzel Cumhuri̇yet
1748;11098;Güzelevler
1748;11099;Hacıali̇
1748;11100;Havutlu
1748;172152;Akarcalı
1748;61553;Büyükkapılı
1748;61477;Beyköy
1748;11132;Solaklı Cumhuri̇yet
1748;11072;Anadolu
1748;11094;Eski̇ Mi̇si̇s
1748;11146;Yunusoğlu Cumhuri̇yet
1748;96075;Havrani̇ye
1748;11101;Haydaroğlu
1748;11102;Herekli̇
1748;11104;Irmakbaşı
1748;61469;Kamışlı
1748;11107;Karacaoğlan
1748;11108;Kayarlı
1748;11109;Kazım Karabeki̇r
1748;11110;Ki̇remi̇thane
1182;11160;Kargalı Köyü
1182;11186;Kepi̇rce (Yazıkarakuyu Köyü)
1182;11177;Keseci̇k Köyü
1182;96166;Boybeypınarı (Çakırhüyük Bld.)
1182;11195;Burunçayır Köyü
1182;97593;Büyükoba (Karalar Köyü)
1182;11156;Camuşçu Köyü
1182;96174;Cumhuri̇yet (Köseceli̇ Bld.)
1182;11198;Çi̇lboğaz Köyü
1182;96182;Fati̇h (Şambayat Bld.)
1182;11238;Pınarbaşı Köyü
1182;97578;Sarıçi̇çek (Konuklu Köyü)
1182;171656;Sumaklı Güzelevler (Kurugöl Köyü)
1182;11216;Taşlıyazı Köyü
1182;11217;Toklu Köyü
1182;96176;Teti̇rli̇ (Köseceli̇ Bld.)
1182;11184;Tokar Köyü
1182;97581;Ti̇leyli̇ (Yazıbeydi̇li̇ Köyü)
1182;61151;Pınarbaşı Osb
1182;97589;Yukarı Hozgi̇şi̇ (Yeni̇köy Köyü)
1182;11201;Güneykaş Köyü
1182;11172;Karageçi̇ (Beşyol Köyü)
1182;11203;Karagüveç Köyü
1182;11166;Yoldüzü Köyü
1182;96162;Atatürk (Üçgöz Köyü)
1182;96160;Cumhuri̇yet (Sarıyaprak Köyü)
1182;11227;Karahali̇l (Başlı Köyü)
1182;97590;Çöplükışla (Yeni̇köy Köyü)
1182;11159;Hasanlı Köyü
1182;11183;Sayören Köyü
1182;11176;Hacıhali̇l Köyü
1182;96163;Cumhuri̇yet (Üçgöz Köyü)
1182;61149;Yukarı Sarhan
1182;97588;Çorman (Tokar Köyü)
1182;11236;Çorak Köyü
1182;96165;Abımıstık (Çakırhüyük Bld.)
1182;96177;Adalet (Suvarlı Bld.)
1182;97587;Ahuri̇ (Sarıkaya Köyü)
1182;127456;Akdere (Başlı Köyü)
1182;171147;Akdoğanlar (Berete Köyü)
1182;11150;Akdurak Köyü
1182;11223;Akkuyu (Atmalı Köyü)
1182;11151;Akkuyu Köyü
1182;11191;Akpınar Köyü
1182;11152;Aktepe Köyü
1182;11168;Akyazı Köyü
1182;11153;Alıçlı Köyü
1182;11222;Ali̇şar Köyü
1182;11192;Aşağıçöplü Köyü
1182;11154;Aşağısöğütlü (Köseceli̇ Bld.)
1182;96170;Atatürk (Kesmetepe Bld.)
1182;11213;Atatürk (Sugözü Köyü)
1182;97573;Çakmak (Akdurak Köyü)
1182;11169;Bahri̇ Köyü
1182;11170;Balka (Beşyol Köyü)
1182;11226;Başlı Köyü
1182;171268;Bereketli̇ Köyü
1182;11232;Beşi̇r (Tekağaç Köyü)
1182;11193;Beşkoz Köyü
1182;11171;Beşyol Köyü
1182;11237;Karalar Köyü
1182;11157;Çomak Köyü
1182;96171;Çakmak (Kesmetepe Bld.)
1182;11196;Çamlıca Köyü
1182;97594;Çayırobası (Karalar Köyü)
1182;11197;Çaykaya Köyü
1182;61108;Dumlupınar
1182;61126;Kaymakam Hasan Tütün
1182;61129;Yeni̇ Besni̇
1182;11194;Boncuk Köyü
1182;11233;Bostancık (Tekağaç Köyü)
1182;97580;Karnaçık (Kutluca Köyü)
1182;96178;Cumhuri̇yet (Suvarlı Bld.)
1182;96161;Fati̇h (Sarıyaprak Köyü)
1182;11202;Harmanardı Köyü
1182;97595;Çakallı (Karalar Köyü)
1182;11199;Eğerli̇ Köyü
1182;11173;Di̇ki̇li̇taş Köyü
1182;126954;İnönü (Şambayat Bld.)
1182;97583;Höyük (Beşyol Köyü)
1182;97575;Höyük (Çomak Köyü)
1182;11215;İnönü (Sugözü Köyü)
1182;96164;İnönü (Üçgöz Köyü)
1182;96172;Fati̇h (Kesmetepe Bld.)
1182;11182;Sarıkaya Köyü
1182;11229;Doğankaya Köyü
1182;11175;Geçi̇tli̇ Köyü
1182;11210;Satıluşağı (Oyratlı Köyü)
1182;97599;Kılıçlı (Başlı Köyü)
1182;97596;Kıraçhayma (Pınarbaşı Köyü)
1182;61107;Aşağısarhan
1182;97579;Gönderme (Konuklu Köyü)
1182;97591;Yeşi̇lova (Ören Köyü)
1182;97571;Deli̇seki̇ (Çamlıca Köyü)
1182;96175;Hürri̇yet (Köseceli̇ Bld.)
